구분,질문,답변
월세,친구랑 23년도 12월까지 집을 계약했는데 친구랑 싸운 관계로 9월에 집을 나와 따로 살고 있습니다.10월까지 월세를 같이 반반 부담 하자고 했는데 친구는 12월까지 월세를 반반 부담 해줘라 하는 상황이고요집계약 할때 명의가 친구명의라 월세를 10월까지만 내줬을 경우 보증금 반반씩 냈는데 반을 완전히 받을수있을까요? 꼭 12월까지 내야하나요?,원래 계약에 따라 보증금은 12월까지 내야합니다.
월세,제가 현재 사촌네 집에서 거주중입니다등본상으론 본집주소로 되어있구요곧 상가 월세 계약하러 부동산을 가는데부동산에서 집주소 알려 달라하는데 사촌네 집 주소를 적어도되나요?? 부동산에서 등본이나 주민등록증 확인하나요?,주민등록 상의 현주소를 알려주면 됩니다.부동산에서는 신분증을 확인하게 됩니다.
월세,부동산을 통해서 월세1년계약을 했는데여 보증금47 월세47+8(관리비) 입니다1년계약을했는데집에 사정이 생겨서 내려가봐야해서 방을 나가야할거같은데요이럴경우는 어떻게 해야하구돈은 얼마나 지불해야하나여자세하게 설명해주시면 감사합니다참고로 집주인은 관리안하구 부동산이그집을 관리하고있습니다,​먼저 사정을  주인분께 말씀드리고.​부동산에  현재의 보증금 월세 정보를얘기 후에 방을 내놓으시고새로운 세입자가구해지면  세입자가 입주하는날 보증금을 돌려받으시면됩니다.​중개수수료는 작성자님이 내라고 할텐데요보증금을 원활이 받기 위해서는 작성자님이 중개수수료를 지불하시는게 좋습니다.
월세,안녕하세요 신탁부동산 월세 계약 관련해서 궁금합니다 신탁이 걸려 있던 부동산을 부동산에서 신탁동의서가 없어도 괜찮다는 말을 듣고 믿고서 월세 계약을 진행하였는데 해당 건과 관련해 문제가 생긴 상황입니다 신탁원부에 계약금과 계약자들이 기재는 되어 있는 상황인데 그럼 걱정을 안해도 되는게 맞는건가요신탁 원부에 계약금과 계약자가 등록이 되어 있더라도 추후 신탁 회사에서 동의서 없는 계약을 문제 삼아 불법점거로 퇴거명령을 할수도 있는건가요?,신탁원부 자세히 보시면 임대차계약에 대한 내용이 있어요.누구와 계약해도 된다고...혹 본 소유주와 하면 안되고 신탁사랑 해야 된다고 되어 있다면신탁사 동의서 받아야 합니다.
월세,안녕하세요 궁금한게 있어서 글을 올립니다.월세를 처음에 1년계약을 했고 23.6.25 만기입니다. 저는 임차인이구요계약 한달전에 월세계약집을 빼달라고 통보를 하였는데 주변인 말로는 임대인이 1년 연장 요청하면 2년까지는 자동연장을 할수있다고 들었습니다.개인적으로 가족이 그집을 들어가게 되는 상황이 되서 혹시 부동산법이 궁금해서 문의 드립니다.궁금한건1.가족이 들어가게되는경우 자동연장 1년을 거부할수있는지2.만약 안된다고하고 일방적으로 나가라고 통보를 한다면 중계비랑 이사비용까지 내줘야하는지문의드립니다,"임대차법에 따르면 임차인은 계약 종료 6개월 전까지 임대인에게 계약 갱신을 요구할 수 있으며, 임대인은 갱신을 거부할 수 없습니다. 이 경우 임대차 계약은 2년으로 자동 연장됩니다.​따라서 귀하의 경우 임대인이 계약 갱신을 요구한다면 갱신을 거부할 수 없습니다. 만약 임대인이 갱신을 거부한다면 임차인은 중계비와 이사비용을 청구할 수 있습니다.​그러나 귀하의 경우 가족이 그 집에 들어가게 되는 상황이므로, 임대인에게 가족이 그 집에 들어가게 될 것임을 통보하고 계약 갱신을 거부할 수 있습니다. 이 경우 임대인은 귀하의 요구를 받아들여야 합니다."
월세,"안녕하세요이사를 준비하면서월세 보증금 2000/70 짜리 오피스텔 계약을 앞두고있는데전입신고가 불가능하다고 합니다.집주인쪽에서 건물특성상 전세권설정은 불가능하고질권설정, 근저당설정은 가능하다고합니다.1. 질권설정과 근저당설정이 무엇인지 임차인 입장에서 간단하게 설명부탁드립니다.2. 질권설정, 근저당설정시 월세 보증금을 보호할수 있는지 궁굼합니다.3. 질권설정, 근저당설정 법무사 대행시 대락적인 비용이 궁굼합니다.","가급적 근저당 설정이 바람직해 보입니다. 근저당 설정으로 보증금 보호를 받을 수가 있습니다. 질권설정은 큰 의미가 없고, 근저당설정시 대략 50만원 정도 소요됩니다."
월세,제가 부동산 월세 계약을  5건정도 해야되는데부동산이 나오는대로 각각 계약에 다 집주인이 다른 상황입니다.첫 계약을 8월9일에 해서 매월 9일에 월세가 지급되는 조건으로 월세계약서를 작성했습니다.다음 계약이 8월 15일에 한다고 치면 그 계약에서 매달 15일 월세 입급이 아닌첫계약 날짜에 맞춰 매월 9일에 월세 입금으로 계약을 할 수가 있나요?,임대인에게 말씀하셔서 협의가 필요한 사항입니다.
월세,현재 월세계약으로 8 월20 일 계약종료지만 새 입주자가 8월 6 일날 온다하여 부랴부랴 집을구하고 저희는 새집으로 7 월 30 일 입주하게 되었씁니다. 그랬더니 지금 살고있는 집에 집주인이 모든권한을 부동산에 일처리를 맏겨놔서 부동ㅈ산과 얘기하는데 이부동산에서 30 일과 6 일 사이에 집이 억지로 비어있다고 6 일치로 10 만원 내라는겁니다.날일수로 계산해도 월 40 만원인데 10 만원 달라는것도 이상하고~~ 저 비어있는 6 일치를 제가 내는게 맞는건가요? 도와주세요,"누가 계약을 해지하였는지가 중요합니다.계약 해지를 임차인, 즉 질문자님이 하셨다면세입자가 들어오기 전까지의 금액+ 복비를 부담하시는 게 맞으며임대인, 즉 집주인이 계약해지를 요구했다면질문자님께서는 돈을 줄 필요가 없습니다."
월세,제가 집을 월세로 1년계약한후 2년정도 살았는데.다음달에 이사갈려고 이번달에 월세입금하고 다음달 나간다고 통보했는데 부동산수수료26만원을 주라고하는데 줘야되나요? 3개월전 통보안했다고 줘야된다던데요.,네 묵시적 갱신상태에서는 3개월 전에 통보해야합니다.​아니면 중도해지로 복비 내야합니다.
월세,월세계약이 대출거절돼서 해지하기로했는데 부동산에서 계약서류를 반환해달라고 하더라구요 총 금액 중 3분의1정도를 먼저 줄 수 있다고 하는데 이금액 받고 계약서류를 돌려줘도 될까요 아니면 전액 다 받고 돌려줘야할까요?보증금 중에 계약금으로 2천만원 정도 중도금으로 줬습니다 계약금 반환시에 중개수수료를 떼고 준다는데 이렇게 해도될까요?그리고 중도해지시에 중개수수료를 납부해야된다는걸 몰랐는데 수수료금액을 계약한것과 다르게 다시 합의해도되나요?,"우선, 계약서작성, 확인설명서교부, 공제증서교부 로 중개보수청구권은 있습니다.​계약해제와는 별개로 중개보수는 주셔야 합니다.​대출거절로 계약해지는 되었어도​우선, 동시이행이 좋기는 합니다."
월세,"월세계약을 개인 사정으로 취소하게되었는데위약금 진짜 76만원 물어야하나요ㅠㅠ*xx동xx, xx오피스텔xx동1111호,*보증금:500만원,월세38만원,*잔금일:2023년4월1일,*계약기간:1년*애완동물안됨*본임대차계약에대한계약금으로38만원을송금하기로한다*만일계약해제를원할경우계약해제조건은계약서를작성하기전까지,임대인은계약금의배액인76만원을상환하고,임차인은계약금38만원을포기하고계약을해제한다---------------------------------------서류계약아니었고 문자로 저런 식으로 주고 받은 것입니다. 현재 제가 38만원 미리 송금해놨어요","질문자님이 임차인(세입자)이시면 송금하신 계약금을 포기하고 계약을 해지할 수 있습니다."
월세,오피스텔 신탁부동산 월세 계약 관련해서 조언 구합니다...!!!! 1. 월세계약시 임대인을 A회사 넣으면 되는지??2. 보증금 및 월세금을 A회사 계좌로 납부 하는게 맞는지??3. 동의서도 받아야 하는지??신탁원부위탁자 겸 수익자 : A회사수탁자 : B 회사우선수익자 : C회사신탁원부 까지 파일첨부 드립니다.,"임대인은 B가 되겟지요.​ A와 계약을 한다면 ""B말소조건부""로 임대차 계약을 하든지, 아니면 B의 동의를 얻어서 A와 계약을해야겠지요. B의 동의가 필요하겠지요.​"
월세,상가주인입니다.1000에 40동일한조건으로  19년 동안 계약하신 영세사업자인 세입자 할아버지가 계세요.작년에 따님이 사업을 물려받는다 하고 따님이름으로 1년정도 했는데 힘들어서 못하겠다 하시나봐요.그래서 다시 자기 이름으로 한다고 하시는데요.조건은 뭐 그냥 다 똑같아요이번엔 당사자간 협의로 대필없이 제가 직접써서 서로 도장찍으려고 하는데요계약서는 따님이름으로 계약할때 부동산에서 써준 양식과 조건 그대로 쓸건데요특약사항에 어떠한점을 넣어야 깔끔할까요?중개인없이 서로협의하에 계약함?직계변경으로 인해 기존보증금은 반환하고 다시 받은걸로 하기로함?뭐 이런식으로 써야될것들이 있는지 조언좀 부탁드립니다.,"부동산 월세 계약서에 포함시킬 수 있는 몇 가지 특약사항이 있습니다. 다음은 해당 사항에 대한 조언입니다:​1. 중개인 없이 직접 협의하에 계약함: 과거에는 중개인을 통해 계약이 이루어졌지만, 이번에는 직접 계약한다는 내용을 특약사항으로 넣을 수 있습니다. ""본 계약은 양 당사자의 협의에 따라 중개인 없이 체결되었으며, 부동산 중개 수수료 등은 발생하지 않았음을 확인합니다."" 다시 계약할 경우에는 보증금을 반환받고 다시 받는 것으로 특약사항으로 넣을 수 있습니다. ""본 계약에 따라 이전 세입자인 할아버지가 반환한 기존 보증금은 반납되었으며, 새로운 계약 기간에 따라 새로운 보증금을 지정한 금액으로 결정하고자 합니다. 새로운 보증금은 계약 체결 시 현금으로 지불될 예정입니다.""​또한, 계약서에는 일반적인 조항(임대 기간, 월세 금액, 납부 방법 등) 뿐 아니라 부동산에서 제공한 양식과 조건에 따라 써야하는데,​이에 대해서는 부동산에서 알려준 양식과 조건을 그대로 기재하시면 됩니다.​위의 특약사항은 참고사항이며, 실제 상황에 따라 상가 주인과 세입자의 협의에 따라 적합한 내용이 달라질 수 있습니다.​​​"
